omega,Re_G,Im_G
2.764358362427803861e+00,2.561661318979664426e-01,-3.316238118043250971e-01
2.764774300721470901e+00,2.561159484354760263e-01,-3.316233228111710729e-01
2.765190301599159906e+00,2.560657643588821197e-01,-3.316228268705245785e-01
2.765606365070287787e+00,2.560155796713813880e-01,-3.316223239805269341e-01
2.766022491144271900e+00,2.559653943758476435e-01,-3.316218141400265607e-01
2.766438679830532266e+00,2.559152084750578870e-01,-3.316212973471049930e-01
2.766854931138489349e+00,2.558650219726638642e-01,-3.316207736001517414e-01
2.767271245077565833e+00,2.558148348712953046e-01,-3.316202428974249217e-01
2.767687621657185737e+00,2.557646471740308569e-01,-3.316197052377882204e-01
2.768104060886774409e+00,2.557144588843349164e-01,-3.316191606189096142e-01
2.768520562775757643e+00,2.556642700044187699e-01,-3.316186090396616715e-01
2.768937127333564341e+00,2.556140805384166104e-01,-3.316180504982749189e-01
2.769353754569623405e+00,2.555638904884216522e-01,-3.316174849932013169e-01
2.769770444493365513e+00,2.555136998579906060e-01,-3.316169125228143888e-01
2.770187197114223565e+00,2.554635086503448949e-01,-3.316163330853685864e-01
2.770604012441630903e+00,2.554133168681264054e-01,-3.316157466792938324e-01
2.771020890485022647e+00,2.553631245146318896e-01,-3.316151533030186616e-01
2.771437831253834805e+00,2.553129315930408039e-01,-3.316145529550223459e-01
2.771854834757506048e+00,2.552627381063840017e-01,-3.316139456334364910e-01
2.772271901005476380e+00,2.552125440577827087e-01,-3.316133313369765134e-01
2.772689030007185362e+00,2.551623494501812361e-01,-3.316127100637344394e-01
2.773106221772075664e+00,2.551121542869089209e-01,-3.316120818122715863e-01
2.773523476309591285e+00,2.550619585708723824e-01,-3.316114465808954193e-01
2.773940793629176671e+00,2.550117623053198557e-01,-3.316108043679969475e-01
2.774358173740278932e+00,2.549615654932160247e-01,-3.316101551722456242e-01
2.774775616652345178e+00,2.549113681377239704e-01,-3.316094989916974489e-01
2.775193122374825627e+00,2.548611702420320313e-01,-3.316088358248665546e-01
2.775610690917169610e+00,2.548109718093901632e-01,-3.316081656701624913e-01
2.776028322288830896e+00,2.547607728426475315e-01,-3.316074885259941429e-01
2.776446016499262814e+00,2.547105733451985876e-01,-3.316068043907708929e-01
2.776863773557919579e+00,2.546603733201042719e-01,-3.316061132629378738e-01
2.777281593474258514e+00,2.546101727703361517e-01,-3.316054151406003792e-01
2.777699476257736944e+00,2.545599716991745476e-01,-3.316047100226436339e-01
2.778117421917813967e+00,2.545097701097600029e-01,-3.316039979072544774e-01
2.778535430463950906e+00,2.544595680052210152e-01,-3.316032787928138159e-01
2.778953501905609524e+00,2.544093653886591033e-01,-3.316025526776441024e-01
2.779371636252253364e+00,2.543591622635120730e-01,-3.316018195605008323e-01
2.779789833513346409e+00,2.543089586326597873e-01,-3.316010794394591565e-01
2.780208093698357086e+00,2.542587544995468241e-01,-3.316003323129128599e-01
2.780626416816752489e+00,2.542085498668112953e-01,-3.315995781796980402e-01
2.781044802878001487e+00,2.541583447383494176e-01,-3.315988170377163757e-01
2.781463251891574728e+00,2.541081391166820080e-01,-3.315980488856766772e-01
2.781881763866944635e+00,2.540579330055549034e-01,-3.315972737220105881e-01
2.782300338813584517e+00,2.540077264076006647e-01,-3.315964915451682371e-01
2.782718976740969463e+00,2.539575193265363184e-01,-3.315957023533740999e-01
2.783137677658575448e+00,2.539073117649913724e-01,-3.315949061452911906e-01
2.783556441575881113e+00,2.538571037268653185e-01,-3.315941029190407896e-01
2.783975268502364653e+00,2.538068952147413126e-01,-3.315932926734025954e-01
2.784394158447506928e+00,2.537566862322359063e-01,-3.315924754066806313e-01
2.784813111420791021e+00,2.537064767825202849e-01,-3.315916511172491976e-01
2.785232127431699567e+00,2.536562668683970956e-01,-3.315908198035962817e-01
2.785651206489717424e+00,2.536060564937524520e-01,-3.315899814641223298e-01
2.786070348604331670e+00,2.535558456610417233e-01,-3.315891360972939017e-01
2.786489553785029827e+00,2.535056343741431406e-01,-3.315882837015941553e-01
2.786908822041300304e+00,2.534554226358914364e-01,-3.315874242753874546e-01
2.787328153382635065e+00,2.534052104498278890e-01,-3.315865578171278139e-01
2.787747547818525184e+00,2.533549978188933127e-01,-3.315856843253331410e-01
2.788167005358464401e+00,2.533047847465498825e-01,-3.315848037983466501e-01
2.788586526011946898e+00,2.532545712358767465e-01,-3.315839162346260749e-01
2.789006109788470855e+00,2.532043572903732720e-01,-3.315830216327581015e-01
2.789425756697533121e+00,2.531541429131816678e-01,-3.315821199910716222e-01
2.789845466748632319e+00,2.531039281074484726e-01,-3.315812113080823798e-01
2.790265239951270182e+00,2.530537128764370203e-01,-3.315802955821482434e-01
2.790685076314947999e+00,2.530034972234221358e-01,-3.315793728117951700e-01
2.791104975849169723e+00,2.529532811519301094e-01,-3.315784429955552781e-01
2.791524938563439751e+00,2.529030646646989733e-01,-3.315775061316857952e-01
2.791944964467265144e+00,2.528528477657051576e-01,-3.315765622189197348e-01
2.792365053570152966e+00,2.528026304575018424e-01,-3.315756112555297563e-01
2.792785205881612498e+00,2.527524127440297086e-01,-3.315746532398837210e-01
2.793205421411155243e+00,2.527021946282049791e-01,-3.315736881707176398e-01
2.793625700168292703e+00,2.526519761135290199e-01,-3.315727160463677881e-01
2.794046042162538157e+00,2.526017572030425096e-01,-3.315717368654057529e-01
2.794466447403407106e+00,2.525515379000761729e-01,-3.315707506259332749e-01
2.794886915900415936e+00,2.525013182082959662e-01,-3.315697573270144916e-01
2.795307447663081923e+00,2.524510981307674373e-01,-3.315687569665916601e-01
2.795728042700924565e+00,2.524008776703937640e-01,-3.315677495434060096e-01
2.796148701023464689e+00,2.523506568310627252e-01,-3.315667350559567406e-01
2.796569422640224456e+00,2.523004356158610184e-01,-3.315657135026428004e-01
2.796990207560726027e+00,2.522502140282648075e-01,-3.315646848818126768e-01
2.797411055794496892e+00,2.521999920715008447e-01,-3.315636491922955842e-01
2.797831967351061877e+00,2.521497697488134238e-01,-3.315626064322703126e-01
2.798252942239948915e+00,2.520995470638539016e-01,-3.315615566002750314e-01
2.798673980470687717e+00,2.520493240194985884e-01,-3.315604996949189087e-01
2.799095082052808880e+00,2.519991006194345351e-01,-3.315594357146817717e-01
2.799516246995844337e+00,2.519488768666369172e-01,-3.315583646580161914e-01
2.799937475309327350e+00,2.518986527649094143e-01,-3.315572865233216149e-01
2.800358767002793847e+00,2.518484283173962335e-01,-3.315562013090862514e-01
2.800780122085779311e+00,2.517982035275348474e-01,-3.315551090141370949e-01
2.801201540567821890e+00,2.517479783984437058e-01,-3.315540096366345058e-01
2.801623022458461509e+00,2.516977529339072261e-01,-3.315529031750075184e-01
2.802044567767238537e+00,2.516475271368322497e-01,-3.315517896280601451e-01
2.802466176503695117e+00,2.515973010108378816e-01,-3.315506689942356311e-01
2.802887848677375171e+00,2.515470745592772728e-01,-3.315495412719091650e-01
2.803309584297823065e+00,2.514968477855247797e-01,-3.315484064597007952e-01
2.803731383374586272e+00,2.514466206928632208e-01,-3.315472645560066933e-01
2.804153245917211823e+00,2.513963932848749527e-01,-3.315461155594480180e-01
2.804575171935249411e+00,2.513461655649071314e-01,-3.315449594684952705e-01
2.804997161438249620e+00,2.512959375360363512e-01,-3.315437962816302764e-01
2.805419214435764808e+00,2.512457092020758398e-01,-3.315426259973504597e-01
2.805841330937349110e+00,2.511954805662483525e-01,-3.315414486142794215e-01
2.806263510952557105e+00,2.511452516320336614e-01,-3.315402641308661247e-01
2.806685754490946039e+00,2.510950224027380662e-01,-3.315390725458152166e-01
2.807108061562073154e+00,2.510447928819110053e-01,-3.315378738572630213e-01
2.807530432175498358e+00,2.509945630727177246e-01,-3.315366680640681740e-01
2.807952866340782450e+00,2.509443329790743138e-01,-3.315354551647044512e-01
2.808375364067487556e+00,2.508941026036322630e-01,-3.315342351575392144e-01
2.808797925365177139e+00,2.508438719504513248e-01,-3.315330080413078639e-01
2.809220550243416881e+00,2.507936410226559998e-01,-3.315317738144442639e-01
2.809643238711772906e+00,2.507434098237888986e-01,-3.315305324754964089e-01
2.810065990779814005e+00,2.506931783575622186e-01,-3.315292840230085192e-01
2.810488806457109412e+00,2.506429466269666229e-01,-3.315280284554797952e-01
2.810911685753230138e+00,2.505927146357762592e-01,-3.315267657713886762e-01
2.811334628677748082e+00,2.505424823870422424e-01,-3.315254959695631554e-01
2.811757635240237807e+00,2.504922498846205436e-01,-3.315242190483083662e-01
2.812180705450273877e+00,2.504420171317127131e-01,-3.315229350062189884e-01
2.812603839317433518e+00,2.503917841321472992e-01,-3.315216438417896705e-01
2.813027036851294405e+00,2.503415508888604535e-01,-3.315203455535724597e-01
2.813450298061436428e+00,2.502913174054937628e-01,-3.315190401402907105e-01
2.813873622957439924e+00,2.502410836858819376e-01,-3.315177276004216966e-01
2.814297011548888783e+00,2.501908497332455683e-01,-3.315164079324177671e-01
2.814720463845366005e+00,2.501406155509831031e-01,-3.315150811348323012e-01
2.815143979856457257e+00,2.500903811424941559e-01,-3.315137472065017854e-01
2.815567559591749092e+00,2.500401465114546196e-01,-3.315124061456958815e-01
2.815991203060829839e+00,2.499899116614077710e-01,-3.315110579510801569e-01
2.816414910273289163e+00,2.499396765956619360e-01,-3.315097026211949460e-01
2.816838681238718056e+00,2.498894413178070761e-01,-3.315083401545156905e-01
2.817262515966709735e+00,2.498392058311492414e-01,-3.315069705499253949e-01
2.817686414466857414e+00,2.497889701395683559e-01,-3.315055938057631102e-01
2.818110376748756085e+00,2.497387342466443061e-01,-3.315042099205352533e-01
2.818534402822003848e+00,2.496884981550503979e-01,-3.315028188930895792e-01
2.818958492696198803e+00,2.496382618691403710e-01,-3.315014207215807862e-01
2.819382646380940827e+00,2.495880253922245218e-01,-3.315000154050123937e-01
2.819806863885830683e+00,2.495377887278655837e-01,-3.314986029417630320e-01
2.820231145220471358e+00,2.494875518791802027e-01,-3.314971833304875548e-01
2.820655490394466725e+00,2.494373148502542770e-01,-3.314957565697269626e-01
2.821079899417422432e+00,2.493870776442558002e-01,-3.314943226580083779e-01
2.821504372298945906e+00,2.493368402649301097e-01,-3.314928815940496043e-01
2.821928909048645018e+00,2.492866027157567554e-01,-3.314914333763899212e-01
2.822353509676128969e+00,2.492363649999745912e-01,-3.314899780036386634e-01
2.822778174191010958e+00,2.491861271217341023e-01,-3.314885154743427709e-01
2.823202902602902853e+00,2.491358890840188467e-01,-3.314870457872342580e-01
2.823627694921418740e+00,2.490856508906432454e-01,-3.314855689406823736e-01
2.824052551156174928e+00,2.490354125452258482e-01,-3.314840849334260153e-01
2.824477471316787724e+00,2.489851740510631850e-01,-3.314825937640791254e-01
2.824902455412876101e+00,2.489349354121006275e-01,-3.314810954312406022e-01
2.825327503454059919e+00,2.488846966315489961e-01,-3.314795899336842600e-01
2.825752615449961258e+00,2.488344577131933466e-01,-3.314780772696618305e-01
2.826177791410202200e+00,2.487842186604182493e-01,-3.314765574380090785e-01
2.826603031344407935e+00,2.487339794772833457e-01,-3.314750304373371703e-01
2.827028335262202763e+00,2.486837401666966985e-01,-3.314734962662336804e-01
2.827453703173216315e+00,2.486335007324386448e-01,-3.314719549233076656e-01
2.827879135087075557e+00,2.485832611784816459e-01,-3.314704064072057088e-01
2.828304631013411452e+00,2.485330215080271687e-01,-3.314688507164806341e-01
2.828730190961854962e+00,2.484827817250030435e-01,-3.314672878498371444e-01
2.829155814942039715e+00,2.484325418324029588e-01,-3.314657178059098319e-01
2.829581502963600226e+00,2.483823018345939493e-01,-3.314641405833178567e-01
2.830007255036171898e+00,2.483320617346115866e-01,-3.314625561806297527e-01
2.830433071169392800e+00,2.482818215363604974e-01,-3.314609645965493345e-01
2.830858951372901444e+00,2.482315812432735747e-01,-3.314593658297269596e-01
2.831284895656337230e+00,2.481813408593562253e-01,-3.314577598786861978e-01
2.831710904029344000e+00,2.481311003877023913e-01,-3.314561467420653051e-01
2.832136976501563375e+00,2.480808598324657499e-01,-3.314545264187554463e-01
2.832563113082640971e+00,2.480306191962447226e-01,-3.314528989072444976e-01
2.832989313782222407e+00,2.479803784841244363e-01,-3.314512642060542524e-01
2.833415578609955077e+00,2.479301376984975047e-01,-3.314496223139261066e-01
2.833841907575488150e+00,2.478798968437594119e-01,-3.314479732296498060e-01
2.834268300688472575e+00,2.478296559232232299e-01,-3.314463169517516961e-01
2.834694757958559741e+00,2.477794149408046598e-01,-3.314446534788247911e-01
2.835121279395402816e+00,2.477291738997121073e-01,-3.314429828096941422e-01
2.835547865008656743e+00,2.476789328039384064e-01,-3.314413049428353575e-01
2.835974514807978686e+00,2.476286916571227015e-01,-3.314396198769474777e-01
2.836401228803025365e+00,2.475784504627755178e-01,-3.314379276108667116e-01
2.836828007003456609e+00,2.475282092246714749e-01,-3.314362281429852897e-01
2.837254849418932690e+00,2.474779679463857684e-01,-3.314345214724037647e-01
2.837681756059115656e+00,2.474277266315806634e-01,-3.314328075972928223e-01
2.838108726933669779e+00,2.473774852840122107e-01,-3.314310865166418818e-01
2.838535762052258882e+00,2.473272439072711493e-01,-3.314293582290271933e-01
2.838962861424550344e+00,2.472770025051710674e-01,-3.314276227330957281e-01
2.839390025060211542e+00,2.472267610815248873e-01,-3.314258800275287631e-01
2.839817252968911632e+00,2.471765196393107822e-01,-3.314241301111533478e-01
2.840244545160322431e+00,2.471262781828518218e-01,-3.314223729825052644e-01
2.840671901644115760e+00,2.470760367159128557e-01,-3.314206086402617935e-01
2.841099322429964769e+00,2.470257952417075076e-01,-3.314188370832152897e-01
2.841526807527545717e+00,2.469755537644588439e-01,-3.314170583099782519e-01
2.841954356946534421e+00,2.469253122873244222e-01,-3.314152723192758110e-01
2.842381970696609361e+00,2.468750708143966632e-01,-3.314134791098219401e-01
2.842809648787449461e+00,2.468248293493459644e-01,-3.314116786802577264e-01
2.843237391228736755e+00,2.467745878957185723e-01,-3.314098710293603700e-01
2.843665198030152830e+00,2.467243464573557199e-01,-3.314080561557803395e-01
2.844093069201381496e+00,2.466741050380226730e-01,-3.314062340582041299e-01
2.844521004752109228e+00,2.466238636412197704e-01,-3.314044047353413847e-01
2.844949004692022498e+00,2.465736222706380598e-01,-3.314025681859527062e-01
2.845377069030808670e+00,2.465233809306844603e-01,-3.314007244087766035e-01
2.845805197778158657e+00,2.464731396243735606e-01,-3.313988734024066463e-01
2.846233390943763375e+00,2.464228983552329000e-01,-3.313970151655261098e-01
2.846661648537315070e+00,2.463726571279280519e-01,-3.313951496970741761e-01
2.847089970568507766e+00,2.463224159454199813e-01,-3.313932769956602353e-01
2.847518357047037707e+00,2.462721748121175780e-01,-3.313913970599822734e-01
2.847946807982601580e+00,2.462219337308323430e-01,-3.313895098888268720e-01
2.848375323384897406e+00,2.461716927059841575e-01,-3.313876154807413599e-01
2.848803903263626314e+00,2.461214517414551384e-01,-3.313857138347028330e-01
2.849232547628488987e+00,2.460712108405388732e-01,-3.313838049493333937e-01
2.849661256489188776e+00,2.460209700073940908e-01,-3.313818888233550641e-01
2.850090029855429030e+00,2.459707292453742200e-01,-3.313799654554925311e-01
2.850518867736916651e+00,2.459204885587231437e-01,-3.313780348445038992e-01
2.850947770143358539e+00,2.458702479505370242e-01,-3.313760969890833241e-01
2.851376737084463375e+00,2.458200074256155498e-01,-3.313741518882057369e-01
2.851805768569940724e+00,2.457697669867298096e-01,-3.313721995401477383e-01
2.852234864609503262e+00,2.457195266379647303e-01,-3.313702399442363111e-01
2.852664025212863219e+00,2.456692863832370677e-01,-3.313682730989326863e-01
2.853093250389735935e+00,2.456190462265345764e-01,-3.313662990028699018e-01
2.853522540149837194e+00,2.455688061711173709e-01,-3.313643176549677105e-01
2.853951894502884112e+00,2.455185662211837871e-01,-3.313623290538856292e-01
2.854381313458596470e+00,2.454683263804339766e-01,-3.313603331985846001e-01
2.854810797026694047e+00,2.454180866526275706e-01,-3.313583300875300175e-01
