omega,Re_G_variance,Im_G_variance
1.067423464381179059e+02,2.646701065579995125e-12,2.175322774219719529e-12
1.067584073910112750e+02,2.646700576272711430e-12,2.175322600049711970e-12
1.067744707605108800e+02,2.646700078984386500e-12,2.175322419969486010e-12
1.067905365469801069e+02,2.646699584123171046e-12,2.175322238876085776e-12
1.068066047507828529e+02,2.646699089769991910e-12,2.175322055776798406e-12
1.068226753722826174e+02,2.646698598363199420e-12,2.175321871802498947e-12
1.068387484118433832e+02,2.646698101278256312e-12,2.175321683268890619e-12
1.068548238698287918e+02,2.646697607591246355e-12,2.175321494054719442e-12
1.068709017466029394e+02,2.646697112989901323e-12,2.175321302143857073e-12
1.068869820425295245e+02,2.646696617891901380e-12,2.175321107735869317e-12
1.069030647579727997e+02,2.646696121665082224e-12,2.175320910631191177e-12
1.069191498932965771e+02,2.646695630123101442e-12,2.175320713531638891e-12
1.069352374488650810e+02,2.646695133140034834e-12,2.175320511852312287e-12
1.069513274250425781e+02,2.646694634802376367e-12,2.175320307112983679e-12
1.069674198221930794e+02,2.646694142086514013e-12,2.175320102701157605e-12
1.069835146406810367e+02,2.646693643929567448e-12,2.175319893852836770e-12
1.069996118808706029e+02,2.646693146777357350e-12,2.175319683003749401e-12
1.070157115431263435e+02,2.646692652571531878e-12,2.175319471822062725e-12
1.070318136278124967e+02,2.646692156457970631e-12,2.175319257068667922e-12
1.070479181352937559e+02,2.646691659159148020e-12,2.175319039572532038e-12
1.070640250659344588e+02,2.646691161521712885e-12,2.175318819886298966e-12
1.070801344200994123e+02,2.646690668851328501e-12,2.175318600384292102e-12
1.070962461981530680e+02,2.646690167353269792e-12,2.175318374132875950e-12
1.071123604004603465e+02,2.646689672944526575e-12,2.175318149124920265e-12
1.071284770273857987e+02,2.646689176537739899e-12,2.175317921087669234e-12
1.071445960792944447e+02,2.646688680774452483e-12,2.175317690906376152e-12
1.071607175565509635e+02,2.646688182222917340e-12,2.175317457322242573e-12
1.071768414595204746e+02,2.646687685579209253e-12,2.175317222167179919e-12
1.071929677885677847e+02,2.646687191814150283e-12,2.175316986408315807e-12
1.072090965440581130e+02,2.646686689943896245e-12,2.175316744524329510e-12
1.072252277263563514e+02,2.646686193582543917e-12,2.175316502819454068e-12
1.072413613358277615e+02,2.646685693552431508e-12,2.175316257307491166e-12
1.072574973728376477e+02,2.646685200679360812e-12,2.175316012824073637e-12
1.072736358377510442e+02,2.646684700062333466e-12,2.175315762399750437e-12
1.072897767309335109e+02,2.646684201624059463e-12,2.175315510870154804e-12
1.073059200527501673e+02,2.646683703716398397e-12,2.175315257007189695e-12
1.073220658035666730e+02,2.646683208337436542e-12,2.175315002489254657e-12
1.073382139837482754e+02,2.646682707043280278e-12,2.175314742680284680e-12
1.073543645936607476e+02,2.646682210648435617e-12,2.175314482912266605e-12
1.073705176336694365e+02,2.646681710415504418e-12,2.175314218871511700e-12
1.073866731041402147e+02,2.646681212970911015e-12,2.175313954073447095e-12
1.074028310054385713e+02,2.646680712726785413e-12,2.175313685529704305e-12
1.074189913379304642e+02,2.646680217302949414e-12,2.175313417093436429e-12
1.074351541019814960e+02,2.646679715625262861e-12,2.175313143586171735e-12
1.074513192979577383e+02,2.646679216521429563e-12,2.175312868794539907e-12
1.074674869262248791e+02,2.646678719110936357e-12,2.175312592580381185e-12
1.074836569871491463e+02,2.646678220616782831e-12,2.175312313464863038e-12
1.074998294810963273e+02,2.646677721806594612e-12,2.175312032056917625e-12
1.075160044084327211e+02,2.646677222262693150e-12,2.175311747783433181e-12
1.075321817695242572e+02,2.646676722335025929e-12,2.175311461120297457e-12
1.075483615647373483e+02,2.646676222926682325e-12,2.175311172655973929e-12
1.075645437944380234e+02,2.646675726238941815e-12,2.175310882815179453e-12
1.075807284589926951e+02,2.646675225995334816e-12,2.175310589039381386e-12
1.075969155587678330e+02,2.646674726609709599e-12,2.175310293585205988e-12
1.076131050941296365e+02,2.646674227325729046e-12,2.175309995715796890e-12
1.076292970654447885e+02,2.646673726924223043e-12,2.175309694719882165e-12
1.076454914730796020e+02,2.646673223542571893e-12,2.175309390070405186e-12
1.076616883174008592e+02,2.646672727317945897e-12,2.175309086766737331e-12
1.076778875987750013e+02,2.646672223688040397e-12,2.175308777532415108e-12
1.076940893175689240e+02,2.646671724878417230e-12,2.175308468344168624e-12
1.077102934741491538e+02,2.646671226305901669e-12,2.175308156858383559e-12
1.077265000688827001e+02,2.646670726119162934e-12,2.175307842281915279e-12
1.077427091021362173e+02,2.646670226022780352e-12,2.175307525366973481e-12
1.077589205742768428e+02,2.646669725384592045e-12,2.175307206057270300e-12
1.077751344856713018e+02,2.646669227467004004e-12,2.175306885406920604e-12
1.077913508366868314e+02,2.646668726930507618e-12,2.175306561440739874e-12
1.078075696276903130e+02,2.646668227093951433e-12,2.175306235192375104e-12
1.078237908590490974e+02,2.646667725620596263e-12,2.175305906006842632e-12
1.078400145311301230e+02,2.646667224689140925e-12,2.175305574682404870e-12
1.078562406443008825e+02,2.646666727652298288e-12,2.175305242810466842e-12
1.078724691989284281e+02,2.646666222499003577e-12,2.175304904864606603e-12
1.078887001953803662e+02,2.646665727370027174e-12,2.175304569328906716e-12
1.079049336340238483e+02,2.646665224485834690e-12,2.175304227821627217e-12
1.079211695152264667e+02,2.646664724378683008e-12,2.175303885055578350e-12
1.079374078393558563e+02,2.646664224474773399e-12,2.175303539986881608e-12
1.079536486067793675e+02,2.646663722516388275e-12,2.175303191904266275e-12
1.079698918178648341e+02,2.646663222578707241e-12,2.175302842230274593e-12
1.079861374729797348e+02,2.646662724571422206e-12,2.175302491323100405e-12
1.080023855724920310e+02,2.646662218752482977e-12,2.175302134183382430e-12
1.080186361167693008e+02,2.646661719627722172e-12,2.175301777847071300e-12
1.080348891061796053e+02,2.646661221022283369e-12,2.175301419443499705e-12
1.080511445410906219e+02,2.646660719312531450e-12,2.175301057084475225e-12
1.080674024218705540e+02,2.646660217523807209e-12,2.175300692545616574e-12
1.080836627488871926e+02,2.646659716130230943e-12,2.175300325519900803e-12
1.080999255225088262e+02,2.646659217683020724e-12,2.175299957711307454e-12
1.081161907431033598e+02,2.646658717858651317e-12,2.175299586934855094e-12
1.081324584110391953e+02,2.646658218124637659e-12,2.175299213850643951e-12
1.081487285266843656e+02,2.646657714789615585e-12,2.175298836621654112e-12
1.081650010904073582e+02,2.646657213859107789e-12,2.175298458169722167e-12
1.081812761025763336e+02,2.646656713809155970e-12,2.175298077880801815e-12
1.081975535635598931e+02,2.646656212415911707e-12,2.175297694322120513e-12
1.082138334737262824e+02,2.646655712264457395e-12,2.175297309136251757e-12
1.082301158334441311e+02,2.646655208365244828e-12,2.175296919923299425e-12
1.082464006430821257e+02,2.646654707559148551e-12,2.175296529681855842e-12
1.082626879030086542e+02,2.646654206391865555e-12,2.175296136933093728e-12
1.082789776135926303e+02,2.646653707324302997e-12,2.175295742761827742e-12
1.082952697752025841e+02,2.646653210446769368e-12,2.175295347280634014e-12
1.083115643882075005e+02,2.646652706299447047e-12,2.175294946012096980e-12
1.083278614529760233e+02,2.646652205245238995e-12,2.175294543740655960e-12
1.083441609698772794e+02,2.646651703028356295e-12,2.175294138491131686e-12
1.083604629392799978e+02,2.646651202832174049e-12,2.175293731670712669e-12
1.083767673615534335e+02,2.646650703290775132e-12,2.175293323223111853e-12
1.083930742370664149e+02,2.646650201390114936e-12,2.175292911055458084e-12
1.084093835661882963e+02,2.646649699839447459e-12,2.175292496656812979e-12
1.084256953492880342e+02,2.646649199383817267e-12,2.175292080410954822e-12
1.084420095867350966e+02,2.646648698905657713e-12,2.175291661841999496e-12
1.084583262788985536e+02,2.646648202717196231e-12,2.175291242935359398e-12
1.084746454261479585e+02,2.646647697057684353e-12,2.175290817064466406e-12
1.084909670288525092e+02,2.646647199751749927e-12,2.175290392907824051e-12
1.085072910873818870e+02,2.646646697930441716e-12,2.175289964084482328e-12
1.085236176021053751e+02,2.646646195194808124e-12,2.175289532400757720e-12
1.085399465733927684e+02,2.646645696319906350e-12,2.175289100307712802e-12
1.085562780016134923e+02,2.646645197490205877e-12,2.175288665891575159e-12
1.085726118871372989e+02,2.646644695059505874e-12,2.175288227131115635e-12
1.085889482303340685e+02,2.646644197753853772e-12,2.175287788708424490e-12
1.086052870315733685e+02,2.646643694510473051e-12,2.175287345010112723e-12
1.086216282912252495e+02,2.646643194981071484e-12,2.175286900677333231e-12
1.086379720096594212e+02,2.646642695440428662e-12,2.175286453949826688e-12
1.086543181872460480e+02,2.646642192298787925e-12,2.175286002918938857e-12
1.086706668243549245e+02,2.646641695027236425e-12,2.175285552497024786e-12
1.086870179213563432e+02,2.646641190429469023e-12,2.175285096211035906e-12
1.087033714786202125e+02,2.646640693056414626e-12,2.175284641204353332e-12
1.087197274965169527e+02,2.646640192624213275e-12,2.175284182037570644e-12
1.087360859754165432e+02,2.646639694788422815e-12,2.175283721755322782e-12
1.087524469156895321e+02,2.646639190303731569e-12,2.175283255757398656e-12
1.087688103177060412e+02,2.646638692919576473e-12,2.175282791243463609e-12
1.087851761818366896e+02,2.646638193413224083e-12,2.175282322902038661e-12
1.088015445084517125e+02,2.646637693760167901e-12,2.175281852350107215e-12
1.088179152979218713e+02,2.646637195529513808e-12,2.175281380073787323e-12
1.088342885506174866e+02,2.646636689814610717e-12,2.175280901805477299e-12
1.088506642669094333e+02,2.646636194835147613e-12,2.175280426254361883e-12
1.088670424471681599e+02,2.646635692506898857e-12,2.175279944895471639e-12
1.088834230917645272e+02,2.646635196624446945e-12,2.175279464104624254e-12
1.088998062010694241e+02,2.646634693009400808e-12,2.175278977398546916e-12
1.089161917754535125e+02,2.646634191923032071e-12,2.175278489408149700e-12
1.089325798152878804e+02,2.646633696853494330e-12,2.175278002072787037e-12
1.089489703209433031e+02,2.646633194706098840e-12,2.175277508858016431e-12
1.089653632927910110e+02,2.646632697728894390e-12,2.175277015679121149e-12
1.089817587312018503e+02,2.646632195908960641e-12,2.175276517981949277e-12
1.089981566365471792e+02,2.646631699135043097e-12,2.175276020330887069e-12
1.090145570091979579e+02,2.646631200555009402e-12,2.175275519277061911e-12
1.090309598495256580e+02,2.646630701150960433e-12,2.175275015337293261e-12
1.090473651579013534e+02,2.646630198258807143e-12,2.175274507467710286e-12
1.090637729346966154e+02,2.646629701270595294e-12,2.175274000416909698e-12
1.090801831802826456e+02,2.646629203864754980e-12,2.175273490188498825e-12
1.090965958950311006e+02,2.646628704788261455e-12,2.175272977232775730e-12
1.091130110793133241e+02,2.646628206772935240e-12,2.175272462271241432e-12
1.091294287335010722e+02,2.646627708193230316e-12,2.175271945073630739e-12
1.091458488579657882e+02,2.646627207694525340e-12,2.175271424028083676e-12
1.091622714530793701e+02,2.646626709035894946e-12,2.175270901728929451e-12
1.091786965192133465e+02,2.646626212883360083e-12,2.175270378355264783e-12
1.091951240567397292e+02,2.646625711143061047e-12,2.175269849619029401e-12
1.092115540660301605e+02,2.646625214211713019e-12,2.175269321159177357e-12
1.092279865474566662e+02,2.646624715440385325e-12,2.175268789189116933e-12
1.092444215013913436e+02,2.646624219491230668e-12,2.175268256579494435e-12
1.092608589282059626e+02,2.646623721216690766e-12,2.175267720382910646e-12
1.092772988282728477e+02,2.646623223732392694e-12,2.175267182052598311e-12
1.092937412019638970e+02,2.646622725187022632e-12,2.175266640831240057e-12
1.093101860496515485e+02,2.646622230750713460e-12,2.175266099338747911e-12
1.093266333717078140e+02,2.646621730049333482e-12,2.175265552478577776e-12
1.093430831685052311e+02,2.646621234348805568e-12,2.175265005746402128e-12
1.093595354404159252e+02,2.646620738580592631e-12,2.175264456558129736e-12
1.093759901878125333e+02,2.646620243162369989e-12,2.175263905128676906e-12
1.093924474110673231e+02,2.646619743522296664e-12,2.175263349467527197e-12
1.094089071105530451e+02,2.646619248521841025e-12,2.175262793658055280e-12
1.094253692866420522e+02,2.646618750180038173e-12,2.175262233918792868e-12
1.094418339397072089e+02,2.646618251657666398e-12,2.175261671800193891e-12
1.094583010701209957e+02,2.646617753406265340e-12,2.175261107169217981e-12
1.094747706782563910e+02,2.646617259444536909e-12,2.175260542661122821e-12
1.094912427644859605e+02,2.646616760278861763e-12,2.175259973123085335e-12
1.095077173291828245e+02,2.646616264815857469e-12,2.175259402909677900e-12
1.095241943727196485e+02,2.646615770504324938e-12,2.175258831181712458e-12
1.095406738954696664e+02,2.646615274567296474e-12,2.175258256245460771e-12
1.095571558978056714e+02,2.646614777896563653e-12,2.175257678704731163e-12
1.095736403801008692e+02,2.646614283585170063e-12,2.175257099925763877e-12
1.095901273427285076e+02,2.646613788201416781e-12,2.175256518127843021e-12
1.096066167860615792e+02,2.646613291474380749e-12,2.175255933520766722e-12
1.096231087104735593e+02,2.646612797942030949e-12,2.175255348299729346e-12
1.096396031163375397e+02,2.646612301903684976e-12,2.175254759425233518e-12
1.096561000040271097e+02,2.646611805447711749e-12,2.175254168002552075e-12
1.096725993739154887e+02,2.646611309138535212e-12,2.175253574435929152e-12
1.096891012263763656e+02,2.646610817762469170e-12,2.175252981033131207e-12
1.097056055617830737e+02,2.646610319658517903e-12,2.175252381710050156e-12
1.097221123805094152e+02,2.646609826250618395e-12,2.175251782540560955e-12
1.097386216829288230e+02,2.646609331838091070e-12,2.175251180592626603e-12
1.097551334694152416e+02,2.646608836770878563e-12,2.175250575922534559e-12
1.097716477403422033e+02,2.646608342482616546e-12,2.175249969471813057e-12
1.097881644960837377e+02,2.646607848623362787e-12,2.175249360959028032e-12
1.098046837370135194e+02,2.646607358274868323e-12,2.175248751842523136e-12
1.098212054635056916e+02,2.646606860408300524e-12,2.175248136728990304e-12
1.098377296759340425e+02,2.646606370917821365e-12,2.175247523452543620e-12
1.098542563746728007e+02,2.646605876483039731e-12,2.175246905483904007e-12
1.098707855600958823e+02,2.646605381969284967e-12,2.175246285192239119e-12
1.098873172325775442e+02,2.646604888200614755e-12,2.175245663073898117e-12
1.099038513924921006e+02,2.646604393483760089e-12,2.175245038100367132e-12
1.099203880402136235e+02,2.646603902695335998e-12,2.175244412952948484e-12
1.099369271761166402e+02,2.646603411940822677e-12,2.175243785175488884e-12
1.099534688005753225e+02,2.646602916106548382e-12,2.175243153058916459e-12
1.099700129139643252e+02,2.646602428591914112e-12,2.175242522666859304e-12
1.099865595166579340e+02,2.646601935715307704e-12,2.175241887408642392e-12
1.100031086090309032e+02,2.646601444430419341e-12,2.175241250436328729e-12
1.100196601914576462e+02,2.646600952084461817e-12,2.175240610885149451e-12
1.100362142643130454e+02,2.646600457729205440e-12,2.175239967890335697e-12
1.100527708279715711e+02,2.646599968916625431e-12,2.175239325601760105e-12
1.100693298828082618e+02,2.646599476762708710e-12,2.175238679439725907e-12
1.100858914291977015e+02,2.646598984699145719e-12,2.175238030821637374e-12
1.101024554675150142e+02,2.646598492026051994e-12,2.175237379977760101e-12
1.101190219981349259e+02,2.646598003484575988e-12,2.175236728739973200e-12
1.101355910214326599e+02,2.646597511364707766e-12,2.175236073598029922e-12
1.101521625377830560e+02,2.646597023229706212e-12,2.175235418123582251e-12
1.101687365475614655e+02,2.646596532780618831e-12,2.175234759297614419e-12
1.101853130511427992e+02,2.646596039069216740e-12,2.175234096644249581e-12
